"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","KP","Final_Third","PPA","CrsPA","PrgP"
"Serie A","2024-02-03","Serie A (Matchweek 23)","Frosinone","4-2-3-1",2,1,"Matìas Soulé (P) · 24&rsquor; Luca Mazzitelli · 65&rsquor;","1","0","Milan","4-2-3-1",3,1.4,"Olivier Giroud · 17&rsquor; Matteo Gabbia · 72&rsquor; Luka Jović · 81&rsquor;","3","0","https://fbref.com/en/matches/14c72d2c/Frosinone-Milan-February-3-2024-Serie-A","Milan","Away",NA,990,464,567,81.8,7874,2591,201,223,90.1,185,209,88.5,46,78,59,2,1.1,1.4,8,38,11,3,38
"Serie A","2024-02-03","Serie A (Matchweek 23)","Bologna","4-3-3",4,1.1,"Mattia Viti (OG) · 24&rsquor; Giovanni Fabbian · 73&rsquor; Lewis Ferguson · 83&rsquor; Alexis Saelemaekers · 86&rsquor;","1","0","Sassuolo","4-2-3-1",2,0.8,"Kristian Thorstvedt · 13&rsquor; Cristian Volpato · 34&rsquor;","3","0","https://fbref.com/en/matches/6b5e4d06/Bologna-Sassuolo-February-3-2024-Serie-A","Bologna","Home",NA,990,636,749,84.9,10293,3106,306,340,90,263,291,90.4,40,67,59.7,2,0.6,0.9,12,52,15,3,56
"Serie A","2024-02-03","Serie A (Matchweek 23)","Bologna","4-3-3",4,1.1,"Mattia Viti (OG) · 24&rsquor; Giovanni Fabbian · 73&rsquor; Lewis Ferguson · 83&rsquor; Alexis Saelemaekers · 86&rsquor;","1","0","Sassuolo","4-2-3-1",2,0.8,"Kristian Thorstvedt · 13&rsquor; Cristian Volpato · 34&rsquor;","3","0","https://fbref.com/en/matches/6b5e4d06/Bologna-Sassuolo-February-3-2024-Serie-A","Sassuolo","Away",NA,990,206,315,65.4,3672,1558,93,125,74.4,75,100,75,27,62,43.5,1,0.4,0.3,7,22,3,0,24
"Serie A","2024-02-04","Serie A (Matchweek 23)","Torino","3-4-3",0,0.8,"","2","0","Salernitana","3-4-3",0,0.1,"","1","0","https://fbref.com/en/matches/0aa345fd/Torino-Salernitana-February-4-2024-Serie-A","Torino","Home",NA,990,477,575,83,8420,2728,207,230,90,224,254,88.2,39,70,55.7,0,0.7,0.9,11,48,7,3,44
"Serie A","2024-02-04","Serie A (Matchweek 23)","Torino","3-4-3",0,0.8,"","2","0","Salernitana","3-4-3",0,0.1,"","1","0","https://fbref.com/en/matches/0aa345fd/Torino-Salernitana-February-4-2024-Serie-A","Salernitana","Away",NA,990,190,281,67.6,3292,1412,90,110,81.8,72,93,77.4,18,59,30.5,0,0,0.1,2,6,2,0,14
"Serie A","2024-02-04","Serie A (Matchweek 23)","Napoli","4-3-3",2,1.2,"Paweł Dawidowicz (OG) · 79&rsquor; Khvicha Kvaratskhelia · 87&rsquor;","3","0","Hellas Verona","4-2-3-1",1,0.9,"Diego Coppola · 72&rsquor;","2","0","https://fbref.com/en/matches/9333828d/Napoli-Hellas-Verona-February-4-2024-Serie-A","Napoli","Home",NA,990,542,651,83.3,9440,2917,218,240,90.8,243,272,89.3,59,99,59.6,1,1,1.2,12,44,6,0,50
"Serie A","2024-02-04","Serie A (Matchweek 23)","Napoli","4-3-3",2,1.2,"Paweł Dawidowicz (OG) · 79&rsquor; Khvicha Kvaratskhelia · 87&rsquor;","3","0","Hellas Verona","4-2-3-1",1,0.9,"Diego Coppola · 72&rsquor;","2","0","https://fbref.com/en/matches/9333828d/Napoli-Hellas-Verona-February-4-2024-Serie-A","Hellas Verona","Away",NA,990,212,302,70.2,4267,1779,80,99,80.8,94,112,83.9,35,73,47.9,1,0.8,0.7,9,23,5,3,24
"Serie A","2024-02-04","Serie A (Matchweek 23)","Atalanta","3-4-1-2",3,2.3,"Mario Pašalić · 16&rsquor; Charles De Ketelaere (P) · 43&rsquor; Charles De Ketelaere · 76&rsquor;","2","0","Lazio","4-3-3",1,1.2,"Ciro Immobile (P) · 84&rsquor;","3","0","https://fbref.com/en/matches/839bed1a/Atalanta-Lazio-February-4-2024-Serie-A","Atalanta","Home",NA,990,502,591,84.9,9116,3109,202,223,90.6,253,278,91,42,69,60.9,2,1.4,1.6,16,32,15,7,54
"Serie A","2024-02-04","Serie A (Matchweek 23)","Atalanta","3-4-1-2",3,2.3,"Mario Pašalić · 16&rsquor; Charles De Ketelaere (P) · 43&rsquor; Charles De Ketelaere · 76&rsquor;","2","0","Lazio","4-3-3",1,1.2,"Ciro Immobile (P) · 84&rsquor;","3","0","https://fbref.com/en/matches/839bed1a/Atalanta-Lazio-February-4-2024-Serie-A","Lazio","Away",NA,990,447,542,82.5,7183,2441,217,231,93.9,174,210,82.9,38,71,53.5,0,0.3,0.4,4,26,3,1,30
"Serie A","2024-02-04","Serie A (Matchweek 23)","Internazionale","3-5-2",1,1.7,"Federico Gatti (OG) · 37&rsquor;","2","0","Juventus","3-5-2",0,0.6,"","3","0","https://fbref.com/en/matches/df2030e2/Derby-dItalia-Internazionale-Juventus-February-4-2024-Serie-A","Internazionale","Home",NA,990,518,610,84.9,8743,2745,265,286,92.7,189,212,89.2,53,76,69.7,0,1.6,1.7,12,42,9,4,52
"Serie A","2024-02-04","Serie A (Matchweek 23)","Internazionale","3-5-2",1,1.7,"Federico Gatti (OG) · 37&rsquor;","2","0","Juventus","3-5-2",0,0.6,"","3","0","https://fbref.com/en/matches/df2030e2/Derby-dItalia-Internazionale-Juventus-February-4-2024-Serie-A","Juventus","Away",NA,990,453,525,86.3,8311,2683,195,211,92.4,185,200,92.5,62,86,72.1,0,0.7,0.4,12,36,2,1,31
"Serie A","2024-02-05","Serie A (Matchweek 23)","Roma","4-3-3",4,2.5,"Lorenzo Pellegrini · 2&rsquor; Paulo Dybala · 23&rsquor; Paulo Dybala (P) · 51&rsquor; Dean Huijsen · 59&rsquor;","1","0","Cagliari","3-5-2",0,0.6,"","1","0","https://fbref.com/en/matches/798802e2/Roma-Cagliari-February-5-2024-Serie-A","Roma","Home",NA,990,436,506,86.2,7722,2957,205,220,93.2,169,187,90.4,55,79,69.6,2,1.6,1.4,17,37,9,2,31
"Serie A","2024-02-05","Serie A (Matchweek 23)","Roma","4-3-3",4,2.5,"Lorenzo Pellegrini · 2&rsquor; Paulo Dybala · 23&rsquor; Paulo Dybala (P) · 51&rsquor; Dean Huijsen · 59&rsquor;","1","0","Cagliari","3-5-2",0,0.6,"","1","0","https://fbref.com/en/matches/798802e2/Roma-Cagliari-February-5-2024-Serie-A","Cagliari","Away",NA,990,382,455,84,6442,2391,201,225,89.3,136,153,88.9,38,63,60.3,0,0.5,0.6,10,33,9,4,40
"Serie A","2024-02-09","Serie A (Matchweek 24)","Salernitana","3-4-3",1,0.9,"Shon Weissman · 69&rsquor;","3","0","Empoli","3-4-3",3,2.2,"Alessandro Zanoli (OG) · 23&rsquor; M'Baye Niang (P) · 88&rsquor; Matteo Cancellieri · 90+4&rsquor;","2","0","https://fbref.com/en/matches/41f47040/Salernitana-Empoli-February-9-2024-Serie-A","Salernitana","Home",NA,990,531,628,84.6,9440,2726,227,248,91.5,233,264,88.3,61,93,65.6,1,0.8,0.6,11,42,6,4,41
"Serie A","2024-02-09","Serie A (Matchweek 24)","Salernitana","3-4-3",1,0.9,"Shon Weissman · 69&rsquor;","3","0","Empoli","3-4-3",3,2.2,"Alessandro Zanoli (OG) · 23&rsquor; M'Baye Niang (P) · 88&rsquor; Matteo Cancellieri · 90+4&rsquor;","2","0","https://fbref.com/en/matches/41f47040/Salernitana-Empoli-February-9-2024-Serie-A","Empoli","Away",NA,990,309,396,78,5881,2419,114,140,81.4,163,187,87.2,29,58,50,1,1.3,0.9,13,18,6,5,30
"Serie A","2024-02-10","Serie A (Matchweek 24)","Cagliari","3-4-3",1,0.8,"Gianluca Gaetano · 51&rsquor;","1","0","Lazio","4-3-3",3,1.3,"Alessandro Deiola (OG) · 26&rsquor; Ciro Immobile · 49&rsquor; Felipe Anderson · 65&rsquor;","3","0","https://fbref.com/en/matches/c058cdf4/Cagliari-Lazio-February-10-2024-Serie-A","Cagliari","Home",NA,990,408,522,78.2,7142,2251,183,206,88.8,172,208,82.7,39,80,48.8,1,0.7,0.6,10,25,9,2,24
"Serie A","2024-02-10","Serie A (Matchweek 24)","Cagliari","3-4-3",1,0.8,"Gianluca Gaetano · 51&rsquor;","1","0","Lazio","4-3-3",3,1.3,"Alessandro Deiola (OG) · 26&rsquor; Ciro Immobile · 49&rsquor; Felipe Anderson · 65&rsquor;","3","0","https://fbref.com/en/matches/c058cdf4/Cagliari-Lazio-February-10-2024-Serie-A","Lazio","Away",NA,990,525,635,82.7,8755,3138,264,292,90.4,181,209,86.6,60,93,64.5,1,1.2,0.9,9,32,9,1,37
"Serie A","2024-02-10","Serie A (Matchweek 24)","Roma","4-3-3",2,0.7,"Gianluca Mancini · 28&rsquor; Stephan El Shaarawy · 44&rsquor;","2","0","Internazionale","5-3-2",4,0.9,"Francesco Acerbi · 17&rsquor; Marcus Thuram · 49&rsquor; Angeliño (OG) · 56&rsquor; Alessandro Bastoni · 90+3&rsquor;","0","0","https://fbref.com/en/matches/7d4cb549/Roma-Internazionale-February-10-2024-Serie-A","Roma","Home",NA,990,435,519,83.8,7701,2319,177,202,87.6,207,235,88.1,39,62,62.9,2,0.7,0.9,8,31,12,2,41
"Serie A","2024-02-10","Serie A (Matchweek 24)","Roma","4-3-3",2,0.7,"Gianluca Mancini · 28&rsquor; Stephan El Shaarawy · 44&rsquor;","2","0","Internazionale","5-3-2",4,0.9,"Francesco Acerbi · 17&rsquor; Marcus Thuram · 49&rsquor; Angeliño (OG) · 56&rsquor; Alessandro Bastoni · 90+3&rsquor;","0","0","https://fbref.com/en/matches/7d4cb549/Roma-Internazionale-February-10-2024-Serie-A","Internazionale","Away",NA,990,509,588,86.6,8854,2894,236,258,91.5,228,254,89.8,41,62,66.1,2,0.8,0.5,7,48,9,1,40
"Serie A","2024-02-10","Serie A (Matchweek 24)","Sassuolo","4-2-3-1",1,0.4,"Andrea Pinamonti · 5&rsquor;","1","0","Torino","3-4-3",1,1,"Duván Zapata · 9&rsquor;","3","0","https://fbref.com/en/matches/44120e9d/Sassuolo-Torino-February-10-2024-Serie-A","Sassuolo","Home",NA,990,296,400,74,5742,2255,129,149,86.6,121,150,80.7,42,79,53.2,1,0.4,0.7,10,24,6,2,25
"Serie A","2024-02-10","Serie A (Matchweek 24)","Sassuolo","4-2-3-1",1,0.4,"Andrea Pinamonti · 5&rsquor;","1","0","Torino","3-4-3",1,1,"Duván Zapata · 9&rsquor;","3","0","https://fbref.com/en/matches/44120e9d/Sassuolo-Torino-February-10-2024-Serie-A","Torino","Away",NA,990,453,549,82.5,7825,2697,198,223,88.8,209,232,90.1,36,71,50.7,1,1,1,12,31,5,3,44
"Serie A","2024-02-11","Serie A (Matchweek 24)","Fiorentina","4-2-3-1",5,2.2,"Andrea Belotti · 16&rsquor; Jonathan Ikone · 19&rsquor; Lucas Martínez Quarta · 43&rsquor; Nicolás González · 53&rsquor; Antonín Barák · 85&rsquor;","3","0","Frosinone","4-4-2",1,1.1,"Luca Mazzitelli · 66&rsquor;","1","0","https://fbref.com/en/matches/6d37f665/Fiorentina-Frosinone-February-11-2024-Serie-A","Fiorentina","Home",NA,990,348,466,74.7,6608,2408,140,162,86.4,160,192,83.3,40,85,47.1,4,2.1,1.6,16,30,10,2,30
"Serie A","2024-02-11","Serie A (Matchweek 24)","Fiorentina","4-2-3-1",5,2.2,"Andrea Belotti · 16&rsquor; Jonathan Ikone · 19&rsquor; Lucas Martínez Quarta · 43&rsquor; Nicolás González · 53&rsquor; Antonín Barák · 85&rsquor;","3","0","Frosinone","4-4-2",1,1.1,"Luca Mazzitelli · 66&rsquor;","1","0","https://fbref.com/en/matches/6d37f665/Fiorentina-Frosinone-February-11-2024-Serie-A","Frosinone","Away",NA,990,283,395,71.6,4837,1932,135,161,83.9,110,148,74.3,27,62,43.5,0,0.9,1.2,9,19,8,2,31
"Serie A","2024-02-11","Serie A (Matchweek 24)","Monza","3-4-3",0,0.7,"","1","0","Hellas Verona","4-2-3-1",0,0.7,"","2","0","https://fbref.com/en/matches/5cba7c58/Monza-Hellas-Verona-February-11-2024-Serie-A","Monza","Home",NA,990,386,481,80.2,8008,2647,114,128,89.1,213,238,89.5,56,103,54.4,0,0.2,0.3,6,33,4,3,37
"Serie A","2024-02-11","Serie A (Matchweek 24)","Monza","3-4-3",0,0.7,"","1","0","Hellas Verona","4-2-3-1",0,0.7,"","2","0","https://fbref.com/en/matches/5cba7c58/Monza-Hellas-Verona-February-11-2024-Serie-A","Hellas Verona","Away",NA,990,298,393,75.8,6334,2459,101,121,83.5,150,175,85.7,47,81,58,0,0.6,0.4,8,17,6,2,31
"Serie A","2024-02-11","Serie A (Matchweek 24)","Bologna","4-1-4-1",4,1.5,"Sam Beukema · 5&rsquor; Riccardo Orsolini · 27&rsquor; Riccardo Orsolini · 49&rsquor; Jens Odgaard · 82&rsquor;","1","0","Lecce","4-3-3",0,1.2,"","2","0","https://fbref.com/en/matches/50fb8ad3/Bologna-Lecce-February-11-2024-Serie-A","Bologna","Home",NA,990,564,666,84.7,8874,2779,289,310,93.2,214,232,92.2,37,79,46.8,2,0.5,0.5,11,27,8,0,35
"Serie A","2024-02-11","Serie A (Matchweek 24)","Bologna","4-1-4-1",4,1.5,"Sam Beukema · 5&rsquor; Riccardo Orsolini · 27&rsquor; Riccardo Orsolini · 49&rsquor; Jens Odgaard · 82&rsquor;","1","0","Lecce","4-3-3",0,1.2,"","2","0","https://fbref.com/en/matches/50fb8ad3/Bologna-Lecce-February-11-2024-Serie-A","Lecce","Away",NA,990,279,367,76,5381,2027,105,129,81.4,120,142,84.5,39,65,60,0,0.7,0.6,11,18,9,2,29
"Serie A","2024-02-11","Serie A (Matchweek 24)","Genoa","3-5-2",1,0.8,"Ruslan Malinovskyi · 51&rsquor;","3","0","Atalanta","3-4-3",4,2.1,"Charles De Ketelaere · 22&rsquor; Teun Koopmeiners · 55&rsquor; Davide Zappacosta · 90+10&rsquor; El Bilal Touré · 90+13&rsquor;","4","0","https://fbref.com/en/matches/af2e9e84/Genoa-Atalanta-February-11-2024-Serie-A","Genoa","Home",NA,990,438,566,77.4,7310,2748,210,233,90.1,161,195,82.6,39,95,41.1,1,0.5,0.6,7,34,6,1,35
"Serie A","2024-02-11","Serie A (Matchweek 24)","Genoa","3-5-2",1,0.8,"Ruslan Malinovskyi · 51&rsquor;","3","0","Atalanta","3-4-3",4,2.1,"Charles De Ketelaere · 22&rsquor; Teun Koopmeiners · 55&rsquor; Davide Zappacosta · 90+10&rsquor; El Bilal Touré · 90+13&rsquor;","4","0","https://fbref.com/en/matches/af2e9e84/Genoa-Atalanta-February-11-2024-Serie-A","Atalanta","Away",NA,990,347,468,74.1,6114,2236,161,191,84.3,140,171,81.9,35,78,44.9,2,2,1.1,11,20,6,2,30
"Serie A","2024-02-11","Serie A (Matchweek 24)","Milan","4-2-3-1",1,0.9,"Theo Hernández · 25&rsquor;","1","0","Napoli","3-5-1-1",0,0.7,"","1","0","https://fbref.com/en/matches/07524327/Milan-Napoli-February-11-2024-Serie-A","Milan","Home",NA,990,336,432,77.8,5597,2067,172,197,87.3,134,153,87.6,28,62,45.2,1,0.5,0.5,7,23,7,2,30
"Serie A","2024-02-11","Serie A (Matchweek 24)","Milan","4-2-3-1",1,0.9,"Theo Hernández · 25&rsquor;","1","0","Napoli","3-5-1-1",0,0.7,"","1","0","https://fbref.com/en/matches/07524327/Milan-Napoli-February-11-2024-Serie-A","Napoli","Away",NA,990,531,617,86.1,9038,2988,250,275,90.9,223,249,89.6,48,69,69.6,0,0.5,0.8,9,38,9,1,46
"Serie A","2024-02-12","Serie A (Matchweek 24)","Juventus","3-5-2",0,1.7,"","3","0","Udinese","3-5-1-1",1,0.7,"Lautaro Gianetti · 25&rsquor;","3","0","https://fbref.com/en/matches/70d80153/Juventus-Udinese-February-12-2024-Serie-A","Juventus","Home",NA,990,510,609,83.7,9672,2674,193,219,88.1,248,278,89.2,62,91,68.1,0,1.6,1.9,12,59,7,3,86
"Serie A","2024-02-12","Serie A (Matchweek 24)","Juventus","3-5-2",0,1.7,"","3","0","Udinese","3-5-1-1",1,0.7,"Lautaro Gianetti · 25&rsquor;","3","0","https://fbref.com/en/matches/70d80153/Juventus-Udinese-February-12-2024-Serie-A","Udinese","Away",NA,990,179,256,69.9,3051,1661,90,111,81.1,52,67,77.6,24,56,42.9,0,0.2,0.3,5,8,1,0,9
"Serie A","2024-02-14","Serie A (Matchweek 21)","Bologna","4-1-4-1",2,2.1,"Riccardo Orsolini · 12&rsquor; Jens Odgaard · 90+5&rsquor;","2","0","Fiorentina","4-2-3-1",0,0.9,"","3","0","https://fbref.com/en/matches/218232ce/Derby-dellAppennino-Bologna-Fiorentina-February-14-2024-Serie-A","Bologna","Home",NA,990,489,583,83.9,7857,2729,236,259,91.1,201,218,92.2,30,59,50.8,2,2.1,1.3,16,15,7,3,29
"Serie A","2024-02-14","Serie A (Matchweek 21)","Bologna","4-1-4-1",2,2.1,"Riccardo Orsolini · 12&rsquor; Jens Odgaard · 90+5&rsquor;","2","0","Fiorentina","4-2-3-1",0,0.9,"","3","0","https://fbref.com/en/matches/218232ce/Derby-dellAppennino-Bologna-Fiorentina-February-14-2024-Serie-A","Fiorentina","Away",NA,990,335,433,77.4,6247,2418,136,163,83.4,152,180,84.4,40,68,58.8,0,0.7,0.9,10,29,13,6,41
"Serie A","2024-02-16","Serie A (Matchweek 25)","Torino","3-4-1-2",2,1.2,"Raoul Bellanova · 50&rsquor; Duván Zapata · 81&rsquor;","1","0","Lecce","4-3-3",0,0.5,"Marin Pongračić · 70&rsquor;","5","1","https://fbref.com/en/matches/adbef025/Torino-Lecce-February-16-2024-Serie-A","Torino","Home",NA,990,441,553,79.7,7954,2814,196,231,84.8,188,220,85.5,48,79,60.8,1,1.1,1.2,9,29,11,3,37
"Serie A","2024-02-16","Serie A (Matchweek 25)","Torino","3-4-1-2",2,1.2,"Raoul Bellanova · 50&rsquor; Duván Zapata · 81&rsquor;","1","0","Lecce","4-3-3",0,0.5,"Marin Pongračić · 70&rsquor;","5","1","https://fbref.com/en/matches/adbef025/Torino-Lecce-February-16-2024-Serie-A","Lecce","Away",NA,969,273,378,72.2,4802,1974,122,145,84.1,109,140,77.9,33,75,44,0,0.3,0.2,5,18,3,1,16
"Serie A","2024-02-16","Serie A (Matchweek 25)","Internazionale","3-5-2",4,3.9,"Marcus Thuram · 17&rsquor; Lautaro Martínez · 19&rsquor; Denzel Dumfries · 40&rsquor; Marko Arnautović · 90&rsquor;","0","0","Salernitana","3-4-3",0,0,"","1","0","https://fbref.com/en/matches/19a73f2f/Internazionale-Salernitana-February-16-2024-Serie-A","Internazionale","Home",NA,990,618,704,87.8,11775,3408,245,259,94.6,251,277,90.6,104,128,81.3,2,2.1,1.7,17,59,18,4,76
"Serie A","2024-02-16","Serie A (Matchweek 25)","Internazionale","3-5-2",4,3.9,"Marcus Thuram · 17&rsquor; Lautaro Martínez · 19&rsquor; Denzel Dumfries · 40&rsquor; Marko Arnautović · 90&rsquor;","0","0","Salernitana","3-4-3",0,0,"","1","0","https://fbref.com/en/matches/19a73f2f/Internazionale-Salernitana-February-16-2024-Serie-A","Salernitana","Away",NA,990,204,269,75.8,3752,1338,108,112,96.4,62,81,76.5,31,64,48.4,0,0,0,1,5,0,0,7
"Serie A","2024-02-17","Serie A (Matchweek 25)","Napoli","4-3-3",1,1.4,"Cyril Ngonge · 90&rsquor;","3","0","Genoa","3-5-2",1,0.3,"Morten Frendrup · 47&rsquor;","2","0","https://fbref.com/en/matches/bf05bb55/Napoli-Genoa-February-17-2024-Serie-A","Napoli","Home",NA,990,658,749,87.9,12029,3491,289,315,91.7,272,294,92.5,83,106,78.3,1,1,1,17,58,12,4,59
"Serie A","2024-02-17","Serie A (Matchweek 25)","Napoli","4-3-3",1,1.4,"Cyril Ngonge · 90&rsquor;","3","0","Genoa","3-5-2",1,0.3,"Morten Frendrup · 47&rsquor;","2","0","https://fbref.com/en/matches/bf05bb55/Napoli-Genoa-February-17-2024-Serie-A","Genoa","Away",NA,990,184,267,68.9,3278,1445,86,98,87.8,74,93,79.6,20,58,34.5,0,0.2,0.3,5,11,5,2,17
"Serie A","2024-02-17","Serie A (Matchweek 25)","Hellas Verona","4-2-3-1",2,0.6,"Michael Folorunsho · 11&rsquor; Tijjani Noslin · 52&rsquor;","0","0","Juventus","3-5-2",2,1.8,"Dušan Vlahović (P) · 28&rsquor; Adrien Rabiot · 55&rsquor;","0","0","https://fbref.com/en/matches/b690885f/Hellas-Verona-Juventus-February-17-2024-Serie-A","Hellas Verona","Home",NA,990,304,394,77.2,6158,2112,105,120,87.5,150,184,81.5,43,73,58.9,1,0.4,0.5,10,36,3,2,40
"Serie A","2024-02-17","Serie A (Matchweek 25)","Hellas Verona","4-2-3-1",2,0.6,"Michael Folorunsho · 11&rsquor; Tijjani Noslin · 52&rsquor;","0","0","Juventus","3-5-2",2,1.8,"Dušan Vlahović (P) · 28&rsquor; Adrien Rabiot · 55&rsquor;","0","0","https://fbref.com/en/matches/b690885f/Hellas-Verona-Juventus-February-17-2024-Serie-A","Juventus","Away",NA,990,416,509,81.7,8158,3118,140,162,86.4,227,257,88.3,48,75,64,1,1,1,14,40,9,0,44
"Serie A","2024-02-17","Serie A (Matchweek 25)","Atalanta","3-4-1-2",3,4.2,"Mario Pašalić · 22&rsquor; Teun Koopmeiners · 58&rsquor; Mitchel Bakker · 75&rsquor;","0","0","Sassuolo","4-2-3-1",0,1.6,"","0","0","https://fbref.com/en/matches/1e203a3e/Atalanta-Sassuolo-February-17-2024-Serie-A","Atalanta","Home",NA,990,481,592,81.3,8732,2996,201,224,89.7,229,265,86.4,44,77,57.1,2,3.2,3,19,28,20,5,56
"Serie A","2024-02-17","Serie A (Matchweek 25)","Atalanta","3-4-1-2",3,4.2,"Mario Pašalić · 22&rsquor; Teun Koopmeiners · 58&rsquor; Mitchel Bakker · 75&rsquor;","0","0","Sassuolo","4-2-3-1",0,1.6,"","0","0","https://fbref.com/en/matches/1e203a3e/Atalanta-Sassuolo-February-17-2024-Serie-A","Sassuolo","Away",NA,990,367,466,78.8,6701,2508,164,194,84.5,157,180,87.2,39,70,55.7,0,0.9,0.6,10,29,7,2,29
"Serie A","2024-02-18","Serie A (Matchweek 25)","Lazio","4-3-3",1,1.1,"Gustav Isaksen · 18&rsquor;","2","0","Bologna","4-1-4-1",2,1.4,"Oussama El Azzouzi · 39&rsquor; Joshua Zirkzee · 78&rsquor;","3","0","https://fbref.com/en/matches/c79de8a0/Lazio-Bologna-February-18-2024-Serie-A","Lazio","Home",NA,990,420,513,81.9,7136,2427,183,200,91.5,174,195,89.2,44,70,62.9,1,1.1,0.7,9,43,7,3,40
"Serie A","2024-02-18","Serie A (Matchweek 25)","Lazio","4-3-3",1,1.1,"Gustav Isaksen · 18&rsquor;","2","0","Bologna","4-1-4-1",2,1.4,"Oussama El Azzouzi · 39&rsquor; Joshua Zirkzee · 78&rsquor;","3","0","https://fbref.com/en/matches/c79de8a0/Lazio-Bologna-February-18-2024-Serie-A","Bologna","Away",NA,990,563,644,87.4,9615,2639,238,256,93,244,258,94.6,51,79,64.6,2,1.1,0.5,7,21,6,3,27
"Serie A","2024-02-18","Serie A (Matchweek 25)","Empoli","3-4-3",1,1,"M'Baye Niang (P) · 56&rsquor;","3","0","Fiorentina","4-2-3-1",1,0.7,"Lucas Beltrán · 29&rsquor;","2","0","https://fbref.com/en/matches/802e40b2/Empoli-Fiorentina-February-18-2024-Serie-A","Empoli","Home",NA,990,270,365,74,5362,2185,92,116,79.3,143,169,84.6,34,72,47.2,0,0.2,0.4,2,10,4,0,18
"Serie A","2024-02-18","Serie A (Matchweek 25)","Empoli","3-4-3",1,1,"M'Baye Niang (P) · 56&rsquor;","3","0","Fiorentina","4-2-3-1",1,0.7,"Lucas Beltrán · 29&rsquor;","2","0","https://fbref.com/en/matches/802e40b2/Empoli-Fiorentina-February-18-2024-Serie-A","Fiorentina","Away",NA,990,446,550,81.1,8370,2430,184,205,89.8,216,246,87.8,44,87,50.6,1,0.6,0.8,5,31,5,2,42
"Serie A","2024-02-18","Serie A (Matchweek 25)","Udinese","3-5-1-1",1,1,"Jordan Zemura · 14&rsquor;","3","0","Cagliari","4-4-1-1",1,0.2,"Gianluca Gaetano · 44&rsquor;","2","0","https://fbref.com/en/matches/8b73e145/Udinese-Cagliari-February-18-2024-Serie-A","Udinese","Home",NA,990,401,498,80.5,7215,2561,165,176,93.8,176,206,85.4,44,71,62,1,0.6,0.6,8,32,8,4,43
"Serie A","2024-02-18","Serie A (Matchweek 25)","Udinese","3-5-1-1",1,1,"Jordan Zemura · 14&rsquor;","3","0","Cagliari","4-4-1-1",1,0.2,"Gianluca Gaetano · 44&rsquor;","2","0","https://fbref.com/en/matches/8b73e145/Udinese-Cagliari-February-18-2024-Serie-A","Cagliari","Away",NA,990,352,458,76.9,5866,2314,165,182,90.7,164,203,80.8,19,52,36.5,1,0.2,0.3,3,29,5,4,38
"Serie A","2024-02-18","Serie A (Matchweek 25)","Frosinone","4-2-3-1",0,1.4,"","0","0","Roma","4-2-3-1",3,1.8,"Dean Huijsen · 38&rsquor; Sardar Azmoun · 71&rsquor; Leandro Paredes (P) · 81&rsquor;","3","0","https://fbref.com/en/matches/ea07d8c6/Frosinone-Roma-February-18-2024-Serie-A","Frosinone","Home",NA,990,319,410,77.8,5362,2035,161,180,89.4,130,161,80.7,25,54,46.3,0,1,0.8,17,28,11,4,37
"Serie A","2024-02-18","Serie A (Matchweek 25)","Frosinone","4-2-3-1",0,1.4,"","0","0","Roma","4-2-3-1",3,1.8,"Dean Huijsen · 38&rsquor; Sardar Azmoun · 71&rsquor; Leandro Paredes (P) · 81&rsquor;","3","0","https://fbref.com/en/matches/ea07d8c6/Frosinone-Roma-February-18-2024-Serie-A","Roma","Away",NA,990,447,537,83.2,7772,2709,202,228,88.6,201,225,89.3,38,65,58.5,1,0.3,0.3,9,23,3,2,27
"Serie A","2024-02-18","Serie A (Matchweek 25)","Monza","3-4-3",4,1.8,"Matteo Pessina (P) · 45&rsquor; Dany Mota · 45+6&rsquor; Warren Bondo · 90&rsquor; Lorenzo Colombo · 90+5&rsquor;","4","0","Milan","4-2-3-1",2,1.3,"Luka Jović · 52&rsquor; Olivier Giroud · 64&rsquor; Christian Pulisic · 88&rsquor;","1","1","https://fbref.com/en/matches/c735ea6b/Monza-Milan-February-18-2024-Serie-A","Monza","Home",NA,990,408,487,83.8,7384,2466,169,189,89.4,185,204,90.7,42,75,56,3,0.8,0.3,10,15,7,3,22
